researcher_name,employee_id,affiliation,rcard_url,rank,project_id,project_title,project_pi,project_inst,project_keywords,final_score,semantic_score,keyword_score
김경원 (KIM KYUNGWON),10456,정보미디어연구센터,https://rcard.re.kr/detail/DzOuPPmX5QOSLFlWT6N+ag==,9,NRF-000598,"Printed logic from mixed ionic-electronic halides for sustainable hybrid
electronics",Nripan Mathews,Nanyang Technological University,Green electronics; Printed logic; Lead-free halide perovskites; Life-cycle analysis,0.3294,0.4706,0.0000
김경원 (KIM KYUNGWON),10456,정보미디어연구센터,https://rcard.re.kr/detail/DzOuPPmX5QOSLFlWT6N+ag==,10,MOE-000276,From iteration on multiple collections in synchrony to fast general interval joins.,Wong Lim Soon,National University of Singapore,Intensional expressive power; comprehension syntax; relational database systems; query optimization; merge join; interval join,0.3281,0.4688,0.0000
서정무 (SEO JUNG MOO),10427,지능메카트로닉스연구센터,https://rcard.re.kr/detail/q//nJJPDfUoDYSJOlxUVbw==,1,NRF-000565,Merlin: Development of Robotic Systems for Safe and Efficient Facade Maintenance with Close-Range and 100% Visual Inspection Approaches,Jaime Rubio Hervas,H3 Zoom Pte Ltd,Facade Inspection; Cable-Driven Robotic System; Non-Destructive Testing; Drones; Flight Automation; Machine Learning,0.3616,0.5166,0.0000
서정무 (SEO JUNG MOO),10427,지능메카트로닉스연구센터,https://rcard.re.kr/detail/q//nJJPDfUoDYSJOlxUVbw==,2,ASTR-000069,Untethered Jammable Robotic Structures Driven by Electrochemical Pneumatic Batteries,Wang Yifan,Nanyang Technological University,"Jamming enabled soft robots, pneumatic battery, untethered actuation, biomedical manufacturing",0.3553,0.5076,0.0000
서정무 (SEO JUNG MOO),10427,지능메카트로닉스연구센터,https://rcard.re.kr/detail/q//nJJPDfUoDYSJOlxUVbw==,3,NRF-000123,Development of Novel Electric Machine Systems with Gearless Structure for Emerging Applications,Lee Ho Tin,Nanyang Technological University,electric machine; electric vehicle; electric ship; wind power generation,0.3429,0.4899,0.0000
서정무 (SEO JUNG MOO),10427,지능메카트로닉스연구센터,https://rcard.re.kr/detail/q//nJJPDfUoDYSJOlxUVbw==,4,NRF-000016,"Enhancing PUB Plant’s operational efficiency through early prediction, diagnosis and/or recommendation for equipment faults and alarms sequencing and improving knowledge management process through advanced digitisation and artificial intelligence",Sivaprakasam Gokulakrishnan,Yokogawa Engineering Asia Pte. Ltd.,"1) Digitization and Data Integration 2) Fault Detection & Diagnostics 3) Multi-time and Multi-scale Data Integration 4) Non-linear, Self-learning and Dynamic modelling 5) Text and video Analytics 6) Work flow automation and optimization 7)Knowledge capturing & retention",0.3387,0.4838,0.0000
서정무 (SEO JUNG MOO),10427,지능메카트로닉스연구센터,https://rcard.re.kr/detail/q//nJJPDfUoDYSJOlxUVbw==,5,OH/NIC/EIG01/2017,Robotics Technologies for Fall Prevention,Wei Tech Ang,Nanyang Technological University,Data Access Contact:,0.3346,0.4779,0.0000
서정무 (SEO JUNG MOO),10427,지능메카트로닉스연구센터,https://rcard.re.kr/detail/q//nJJPDfUoDYSJOlxUVbw==,6,NRF-000237,Memristive Halide Perovskites for Next Generation Embedded Neuromorphic Computing,Nripan Mathews,Nanyang Technological University,Halide perovskites; memristors; neuromorphic; cognitive surfaces; ionic-electronic coupling,0.3298,0.4711,0.0000
서정무 (SEO JUNG MOO),10427,지능메카트로닉스연구센터,https://rcard.re.kr/detail/q//nJJPDfUoDYSJOlxUVbw==,7,NRF-CRP15-2015-01,Oxide Electronics Beyond Moore,Ariando,National University of Singapore,Oxide electronics;Beyond Moore;Integration on silicon;Ferroelectric modulators;Plasmonics;Atto-Joule switching,0.3298,0.4711,0.0000
서정무 (SEO JUNG MOO),10427,지능메카트로닉스연구센터,https://rcard.re.kr/detail/q//nJJPDfUoDYSJOlxUVbw==,8,MOE-000514,Design and Additive Manufacturing of Robotic Metamaterials with Embodied Intelligence,Wang Yifan,Nanyang Technological University,additive manufacturing; soft robotics; mechanical metamaterials; embodied intelligence; multifunctional,0.3239,0.4627,0.0000
서정무 (SEO JUNG MOO),10427,지능메카트로닉스연구센터,https://rcard.re.kr/detail/q//nJJPDfUoDYSJOlxUVbw==,9,NRF-CRP4-2008-05,Tailoring Oxide Electronics by Atomic Control,Thirumalai Venky Venkatesan,National University of Singapore,Atomic Layers;Functional Materials;Oxide Electronics;Transparent Electronics;Superlattices;Oxide pn-Junctions,0.3201,0.4574,0.0000
서정무 (SEO JUNG MOO),10427,지능메카트로닉스연구센터,https://rcard.re.kr/detail/q//nJJPDfUoDYSJOlxUVbw==,10,MOE-000512,"Discovering large and unconventional spin Hall effect materials by high-throughput computations, symmetry analysis, and experiments",Shen Lei,National University of Singapore,"spin Hall effect, spin-orbit torque, high-throughput computations, active learning",0.3192,0.4559,0.0000
신화선 (SHIN HWA SEON),10429,지능융합SW연구센터,https://rcard.re.kr/detail/lPM0FAJIMrRBwiDeoahPgQ==,1,MOE-000766,Data-Centric High-Level Synthesis for FPGA Accelerator Design,Bingsheng He,National University of Singapore,FPGA Accelerator Design;  High-Level Synthesis (HLS); Asynchronous Programming Model; Data-Centric Applications; Graph Learning; Graph Processing,0.3662,0.5232,0.0000
신화선 (SHIN HWA SEON),10429,지능융합SW연구센터,https://rcard.re.kr/detail/lPM0FAJIMrRBwiDeoahPgQ==,2,NRF-000477,AI-Human Collaborative High-Quality 3D Content Generation,Xingang Pan,Nanyang Technological University,Generative AI; 3D Content Generation; AI-Human Collaboration; Generative Models,0.3662,0.5231,0.0000
신화선 (SHIN HWA SEON),10429,지능융합SW연구센터,https://rcard.re.kr/detail/lPM0FAJIMrRBwiDeoahPgQ==,3,NRF-000623,From Pixels to Physics: Integrating Physical Properties in 3D Virtual World Creation,Chuanxia Zheng,Nanyang Technological University,3D Reconstruction and Generation; Physical properties; Generative AI,0.3522,0.5032,0.0000
신화선 (SHIN HWA SEON),10429,지능융합SW연구센터,https://rcard.re.kr/detail/lPM0FAJIMrRBwiDeoahPgQ==,4,MOE-000609,Multi-Modal Reimaginative 4D Generation Engine,Ziwei Liu,Nanyang Technological University,Generative AI; 3D/4D Generation; Multi-Modal Learning; Reflectance Modeling; Motion Generation,0.3489,0.4985,0.0000
신화선 (SHIN HWA SEON),10429,지능융합SW연구센터,https://rcard.re.kr/detail/lPM0FAJIMrRBwiDeoahPgQ==,5,MOE-000853,Investigating In-Context Representation Learning and Hypernetworks for Projection in Large Language Models for Efficient Domain-Specific Knowledge Augmentation,Chan Guo Wei Alvin,Nanyang Technological University,Artificial Intelligence; Deep Learning; Large Language Model; In-context learning; drug discovery,0.3451,0.4930,0.0000
신화선 (SHIN HWA SEON),10429,지능융합SW연구센터,https://rcard.re.kr/detail/lPM0FAJIMrRBwiDeoahPgQ==,6,NRF-RSS2015-003,Embedded Intelligence in new form factors (EINFF) with ultra-energy efficient CMOS technologies to enable the Smart nation infrastructure,Thean Voon Yew,National University of Singapore,Data Access Contact:,0.3443,0.4918,0.0000
신화선 (SHIN HWA SEON),10429,지능융합SW연구센터,https://rcard.re.kr/detail/lPM0FAJIMrRBwiDeoahPgQ==,7,MOE-000242,Memory Efficient Graph Accelerators on HLS-based FPGAs,Bingsheng He,National University of Singapore,"Graph processing, HLS (high level synthesis), FPGA, parallel algorithms, graph accelerator",0.3433,0.4905,0.0000
신화선 (SHIN HWA SEON),10429,지능융합SW연구센터,https://rcard.re.kr/detail/lPM0FAJIMrRBwiDeoahPgQ==,8,MOE-000625,AI-Generated Content: Economic Impacts and Implications for Policy and Regulation,Goh Khim Yong,National University of Singapore,"Generative AI, Digital Media Content, Digital Labor Platform, Structural Demand and Supply Model, Econometric and Causal Impact Evaluation",0.3381,0.4830,0.0000
신화선 (SHIN HWA SEON),10429,지능융합SW연구센터,https://rcard.re.kr/detail/lPM0FAJIMrRBwiDeoahPgQ==,9,MOE-000818,Generative Fine-Grained Visual Perception with MLLMs,Loy Chen Change,Nanyang Technological University,"Multimodal, Large Language Models, Recognition, Detection, Computer Vision",0.3377,0.4825,0.0000
신화선 (SHIN HWA SEON),10429,지능융합SW연구센터,https://rcard.re.kr/detail/lPM0FAJIMrRBwiDeoahPgQ==,10,1121202018,Mind-Visualizer: Data Driven Media Creation and Editing,Ping Tan,National University of Singapore,Data Access Contact:,0.3375,0.4821,0.0000
조용남 (JO YONG NAM),10437,차세대전지연구센터,https://rcard.re.kr/detail/Ve4iqXXb5ZJTU2tkkZ6b+Q==,1,MOE-000522,Controlling Solid-Electrolyte-Interphase for High-Performance Anode-Free Sodium Batteries,CHEN WEI,National University of Singapore,"Energy Storage, Sodium Batteries, Interface Engineering, Solid Electrolyte Interphase, Electrolyte Additives",0.3915,0.5593,0.0000
조용남 (JO YONG NAM),10437,차세대전지연구센터,https://rcard.re.kr/detail/Ve4iqXXb5ZJTU2tkkZ6b+Q==,2,MOE-000346,"Humid Air-Stable SoLid Electrolytes For Roll-to-roll solid-statE battEries 
(HASSLE-FREE)",Stefan Adams,National University of Singapore,Solid State Batteries; High safety energy storage; Computational Materials Design; Advanced Manufacturing Engineering,0.3808,0.5439,0.0000
조용남 (JO YONG NAM),10437,차세대전지연구센터,https://rcard.re.kr/detail/Ve4iqXXb5ZJTU2tkkZ6b+Q==,3,NRF-000267,"A green, high-throughput and universal solution for spent lithium-ion battery materials recycling",Wang Qing,National University of Singapore,"materials recycling, spent Li-ion batteries, redox electrochemistry, pollution free",0.3714,0.5306,0.0000
조용남 (JO YONG NAM),10437,차세대전지연구센터,https://rcard.re.kr/detail/Ve4iqXXb5ZJTU2tkkZ6b+Q==,4,MOE-000859,Physics-informed sheaf neural network for chemical data analysis,XIA Kelin,Nanyang Technological University,Sheaf theory; Sheaf neural network; Geometric deep learning; Chemical data analysis; Normal mode analysis; Physics-informed AI models;,0.3623,0.5176,0.0000
조용남 (JO YONG NAM),10437,차세대전지연구센터,https://rcard.re.kr/detail/Ve4iqXXb5ZJTU2tkkZ6b+Q==,5,NRF-000346,Nano-enabled Adsorptive Membrane Scaffolds as Harvesting Devices for Precious Lithium Metal Recovery,Wang Rong,Nanyang Technological University,"Lithium recovery; Adsorption, SWRO brine; Covalent organic framework; Metal-organic framework; Electrospinning",0.3567,0.5096,0.0000
조용남 (JO YONG NAM),10437,차세대전지연구센터,https://rcard.re.kr/detail/Ve4iqXXb5ZJTU2tkkZ6b+Q==,6,NRF-000455,Universal Design Principles for Multivalent-Ion Batteries,Seh Zhi Wei,IMRE - Institute of Materials Research and Engineering,Batteries; Energy Storage; Electrochemistry; Materials Chemistry; Interfaces,0.3543,0.5035,0.0062
조용남 (JO YONG NAM),10437,차세대전지연구센터,https://rcard.re.kr/detail/Ve4iqXXb5ZJTU2tkkZ6b+Q==,7,MOE-000908,Exploring “Electrode-philicity” to tune electrolyte-electrode interactions towards high performance aqueous Zinc-Sulfur batteries,Madhavi Srinivasan,Nanyang Technological University,Zinc-sulfur batteries; Aqueous batteries; Electrode-electrolyte interface; Redox conversion mechanisms; Quasi-solid-state electrolytes; Advanced characterisation,0.3522,0.5032,0.0000
조용남 (JO YONG NAM),10437,차세대전지연구센터,https://rcard.re.kr/detail/Ve4iqXXb5ZJTU2tkkZ6b+Q==,8,NRF-CRP15-2015-01,Oxide Electronics Beyond Moore,Ariando,National University of Singapore,Oxide electronics;Beyond Moore;Integration on silicon;Ferroelectric modulators;Plasmonics;Atto-Joule switching,0.3386,0.4837,0.0000
조용남 (JO YONG NAM),10437,차세대전지연구센터,https://rcard.re.kr/detail/Ve4iqXXb5ZJTU2tkkZ6b+Q==,9,MOE-000185,Ocean Mining: A Fluidic Electrochemical Route for Lithium Extraction from Seawater,Hui Ying Yang,Singapore University of Technology and Design,"Ocean Mining, Fluidic Electrochemical Device, Lithium Extraction",0.3375,0.4822,0.0000
조용남 (JO YONG NAM),10437,차세대전지연구센터,https://rcard.re.kr/detail/Ve4iqXXb5ZJTU2tkkZ6b+Q==,10,MOE-000191,Design and development of conformal all-solid-state Na-ion batteries,Palani Balaya,National University of Singapore,All-solid-state Na-ion battery; Flexible cathode/anode/solid electrolyte; high energy density; EV applications; mechanical deformation; Finite element analysis.,0.3350,0.4786,0.0000
홍혁기 (HONG HYUCK KI),10438,메디컬IT융합연구센터,https://rcard.re.kr/detail/6HIPY+3sKq5bA+IhRUDZmg==,1,RC/STaR/0011/2012,Integrated multi-phenotype and systems-level analysis of human heart failure,Stuart Cook,National Heart Centre Singapore,Data Access Contact:,0.4070,0.5814,0.0000
홍혁기 (HONG HYUCK KI),10438,메디컬IT융합연구센터,https://rcard.re.kr/detail/6HIPY+3sKq5bA+IhRUDZmg==,2,NMRC/CSA/016/2010,Singapore Heart Failure Outcomes and Phenotypes,Carolyn Lam,National University of Singapore,Data Access Contact:,0.3803,0.5433,0.0000
홍혁기 (HONG HYUCK KI),10438,메디컬IT융합연구센터,https://rcard.re.kr/detail/6HIPY+3sKq5bA+IhRUDZmg==,3,RC/CIRG/1476/2017,Characterizing the epigenome of human heart failure and functional validation for disease- related variants,Roger Foo,National University of Singapore,Heart Failure,0.3739,0.5341,0.0000
홍혁기 (HONG HYUCK KI),10438,메디컬IT융합연구센터,https://rcard.re.kr/detail/6HIPY+3sKq5bA+IhRUDZmg==,4,MRC/NIG/1006/2009,Novel stress-based left ventricular contractility index for diagnosis of heart failure with normal and reduced left ventricular ejection fraction,Zhong Liang,National Heart Centre Singapore,"Heart failure, NTproBNP, Clinical application, Echocardiography, Pressure-normalized stress",0.3592,0.5132,0.0000
홍혁기 (HONG HYUCK KI),10438,메디컬IT융합연구센터,https://rcard.re.kr/detail/6HIPY+3sKq5bA+IhRUDZmg==,5,MOH-001036,Evaluating Health-Related Quality of Life Instruments in Children and Adolescents with Heart Diseases for Health Economic Evaluation in Singapore,Gandhi Mihir Purushottambhai,Singapore Clinical Research Institute,"Quality of life, Congenital heart disease, cost-effectiveness analysis, pediatric",0.3508,0.5012,0.0000
홍혁기 (HONG HYUCK KI),10438,메디컬IT융합연구센터,https://rcard.re.kr/detail/6HIPY+3sKq5bA+IhRUDZmg==,6,MRC/NIG/0039/2008,Developing a Systemic Lupus Erythematosus-specific Health-Related Quality of Life Item Bank for use among Multi-Ethnic Asian Patients,Wee Hwee Lin,National University of Singapore,"Systemic Lupus Erythematosus, Outcome Assessment, Psychometrics, Quality of Life",0.3508,0.5011,0.0000
홍혁기 (HONG HYUCK KI),10438,메디컬IT융합연구센터,https://rcard.re.kr/detail/6HIPY+3sKq5bA+IhRUDZmg==,7,MOH-001735,Heart Failure Screening In Primary Care Using Digital Tools,Carolyn Lam,National Heart Centre Singapore,"Heart Failure, Digital Tools, Artificial Intelligence",0.3506,0.5009,0.0000
홍혁기 (HONG HYUCK KI),10438,메디컬IT융합연구센터,https://rcard.re.kr/detail/6HIPY+3sKq5bA+IhRUDZmg==,8,MOH-001862,Investigating heart-brain-cognition relationships and the effects of lifestyle modifications in hypertensive heart disease,Chong Su Xian Joanna,National University of Singapore,Neuroimaging; Cardiac imaging; lifestyle intervention; cognition,0.3504,0.5005,0.0000
홍혁기 (HONG HYUCK KI),10438,메디컬IT융합연구센터,https://rcard.re.kr/detail/6HIPY+3sKq5bA+IhRUDZmg==,9,MOH-001768,Be Right! Back: An Artificial Intelligence enabled mobile application for patients with Low Back Pain,"Cheong Kwok Chee, Philip",Singapore General Hospital,Digital Health; Musculoskeletal; Pain; Low Back Pain; Artificial Intelligence,0.3488,0.4983,0.0000
홍혁기 (HONG HYUCK KI),10438,메디컬IT융합연구센터,https://rcard.re.kr/detail/6HIPY+3sKq5bA+IhRUDZmg==,10,MOH-001040,Identification of pathophysiological processes in lean-diabetic patients with heart failure,Jasper Tromp,National University of Singapore,"Cardiovascular disease, heart failure",0.3463,0.4947,0.0000
김용성 (KIM YONG SEONG),10407,스마트네트워크연구센터,https://rcard.re.kr/detail/51MpPYvs6Q1SgkLDjc1A6g==,1,NRF-NRFF2016-07,Dimensionality Reduction for Recommender Systems: Unified Latent Co-representation of Multi-Modal Preference Signals,Hady Wirawan Lauw,Singapore Management University,dimensionality reduction;visualization;recommender systems;probabilistic topic modeling;Euclidean embedding;deep learning,0.3315,0.4735,0.0000
김용성 (KIM YONG SEONG),10407,스마트네트워크연구센터,https://rcard.re.kr/detail/51MpPYvs6Q1SgkLDjc1A6g==,2,NRF-000441,Development of Secured Components & Systems in Emerging Technologies through Hardware & Software Evaluation,Gan Chee Lip,Nanyang Technological University,Hardware Analysis; Side-Channel Analysis; Post-quantum Cryptography; Encrypted Memory; Deep Neural Network (DNN) Accelerators,0.3314,0.4735,0.0000
